Uniprot	PDB
Q96KQ7	5V9I
Q96KQ7	5VSC
Q96KQ7	5VSE
Q9H9B1	2IGQ
Q9H9B1	2RFI
Q9H9B1	3B7B
Q9H9B1	3B95
Q9H9B1	3FPD
Q9H9B1	3HNA
Q9H9B1	3MO0
Q9H9B1	3MO2
Q9H9B1	3MO5
Q9H9B1	3SW9
Q9H9B1	3SWC
Q9H9B1	4I51
Q9H9B1	5TTG
Q9H9B1	5TUZ
Q9H9B1	5V9J
Q9H9B1	5VSD
Q9H9B1	5VSF
Q9H9B1	6BY9
Q9H9B1	6MBO
Q9H9B1	6MBP
O94907	3S2K
O94907	3S8V
O94907	3SOQ
O94907	5FWW
O94907	5GJE
Q13526	1F8A
Q13526	1I6C
Q13526	1I8G
Q13526	1I8H
Q13526	1NMV
Q13526	1NMW
Q13526	1PIN
Q13526	1ZCN
Q13526	2F21
Q13526	2ITK
Q13526	2KBU
Q13526	2KCF
Q13526	2LB3
Q13526	2M8I
Q13526	2M8J
Q13526	2M9E
Q13526	2M9F
Q13526	2M9I
Q13526	2M9J
Q13526	2N1O
Q13526	2Q5A
Q13526	2RUC
Q13526	2RUD
Q13526	2RUQ
Q13526	2RUR
Q13526	2XP3
Q13526	2XP4
Q13526	2XP5
Q13526	2XP6
Q13526	2XP7
Q13526	2XP8
Q13526	2XP9
Q13526	2XPA
Q13526	2XPB
Q13526	2ZQS
Q13526	2ZQT
Q13526	2ZQU
Q13526	2ZQV
Q13526	2ZR4
Q13526	2ZR5
Q13526	2ZR6
Q13526	3I6C
Q13526	3IK8
Q13526	3IKD
Q13526	3IKG
Q13526	3JYJ
Q13526	3KAB
Q13526	3KAC
Q13526	3KAD
Q13526	3KAF
Q13526	3KAG
Q13526	3KAH
Q13526	3KAI
Q13526	3KCE
Q13526	3NTP
Q13526	3ODK
Q13526	3OOB
Q13526	3TC5
Q13526	3TCZ
Q13526	3TDB
Q13526	3WH0
Q13526	4GWT
Q13526	4GWV
Q13526	4QIB
Q13526	4TNS
Q13526	4TYO
Q13526	4U84
Q13526	4U85
Q13526	4U86
Q13526	5B3W
Q13526	5B3X
Q13526	5B3Y
Q13526	5B3Z
Q13526	5BMY
Q13526	5GPH
Q13526	5UY9
Q13526	5VTI
Q13526	5VTJ
Q13526	5VTK
Q13526	6DUN
P51452	1J4X
P51452	1VHR
P51452	3F81
O75608	1FJ2
O75608	5SYM
Q9Y263	2K89
Q9Y263	2K8A
Q9Y263	2K8B
Q9Y263	2K8C
Q9Y263	3EBB
Q12974	5K22
Q12974	5K23
Q12974	5K25
P54753	3P1I
P54753	3ZFY
P54753	5L6O
P54753	5L6P
O95551	5INO
O95551	5J3P
O95551	5J3S
Q9BT73	2Z5E
P53602	3D4J
P15907	4JS1
P15907	4JS2
Q13822	4ZG6
Q13822	4ZG7
Q13822	4ZG9
Q13822	4ZGA
Q13822	5KXA
Q13822	5M7M
Q13822	5MHP
Q9BZL6	2COA
Q9BZL6	3BGM
Q9BZL6	4NNX
Q9BZL6	4NNY
Q9BZP6	2YBT
Q9BZP6	2YBU
Q9BZP6	3FXY
Q9BZP6	3FY1
Q9BZP6	3RM4
Q9BZP6	3RM8
Q9BZP6	3RM9
Q9BZP6	3RME
P22736	2QW4
P22736	3V3E
P22736	3V3Q
P22736	4JGV
P22736	4KZI
P22736	4KZJ
P22736	4KZM
P22736	4RE8
P22736	4REE
P22736	4REF
P22736	4RZE
P22736	4RZF
P22736	4RZG
P22736	4WHF
P22736	4WHG
O00625	1J1L
O00625	3ACL
O00625	4ERO
O00625	4EWA
O00625	4EWD
O00625	4EWE
O00625	4GUL
O00625	4HLT
O00625	5JCT
O00625	6H1H
O00625	6H1I
O15054	2XUE
O15054	2XXZ
O15054	4ASK
O15054	5FP3
O15054	5OY3
O15054	6F6D
P25440	1X0J
P25440	2DVQ
P25440	2DVR
P25440	2DVS
P25440	2DVV
P25440	2E3K
P25440	2G4A
P25440	2YDW
P25440	2YEK
P25440	3AQA
P25440	3ONI
P25440	4A9E
P25440	4A9F
P25440	4A9H
P25440	4A9I
P25440	4A9J
P25440	4A9M
P25440	4A9N
P25440	4A9O
P25440	4AKN
P25440	4ALG
P25440	4ALH
P25440	4J1P
P25440	4MR5
P25440	4MR6
P25440	4QEU
P25440	4QEV
P25440	4QEW
P25440	4UYF
P25440	4UYG
P25440	4UYH
P25440	5BT5
P25440	5DFB
P25440	5DFC
P25440	5DFD
P25440	5DW1
P25440	5EK9
P25440	5HEL
P25440	5HEM
P25440	5HEN
P25440	5HFQ
P25440	5IBN
P25440	5IG6
P25440	5N2L
P25440	5O38
P25440	5O39
P25440	5O3A
P25440	5O3B
P25440	5O3C
P25440	5O3D
P25440	5O3E
P25440	5O3F
P25440	5O3G
P25440	5O3H
P25440	5O3I
P25440	5U5S
P25440	5U6V
P25440	5UEW
P25440	5XHE
P25440	5XHK
P25440	6CUI
P25440	6FFE
P25440	6FFF
P25440	6FFG
P25440	6MO7
P25440	6MO8
P25440	6MO9
P25440	6MOA
Q15059	2E7N
Q15059	2NXB
Q15059	2OO1
Q15059	2YW5
Q15059	3S91
Q15059	3S92
Q15059	5A7C
Q15059	5HFR
Q15059	5HJC
Q15059	6BGG
Q15059	6BGH
Q15059	6I41
Q15059	6I5P
Q15059	6I68
Q15059	6I7A
Q92630	3K2L
Q92630	3KVW
Q92630	4AZF
Q92630	5LXC
Q92630	5LXD
Q92630	5ZTN
P33316	1Q5H
P33316	1Q5U
P33316	2HQU
P33316	3ARA
P33316	3ARN
P33316	3EHW
P33316	4MZ5
P33316	4MZ6
P33316	5H4J
P50053	2HLZ
P50053	2HQQ
P50053	2HW1
P50053	3B3L
P50053	3NBV
P50053	3NBW
P50053	3NC2
P50053	3NC9
P50053	3NCA
P50053	3Q92
P50053	3QA2
P50053	3QAI
P50053	3RO4
P50053	5WBM
P50053	5WBO
P50053	5WBP
P50053	5WBQ
P50053	5WBR
P50053	5WBZ
Q15717	3HI9
Q15717	4ED5
Q15717	4EGL
Q15717	4FXV
Q15717	5SZW
Q15717	6G2K
Q15717	6GC5
Q15717	6GD1
Q15717	6GD2
Q15717	6GD3
P15374	1UCH
P15374	1XD3
P15374	6ISU
Q15393	5IFE
Q15393	5O9Z
Q15393	5Z56
Q15393	5Z57
Q15393	5Z58
Q15393	5ZYA
Q15393	6AH0
Q15393	6EN4
Q15393	6FF4
Q15393	6FF7
Q15393	6QX9
Q12884	1Z68
Q02318	1MFX
Q16548	2VM6
Q16548	3I1H
Q16548	3MQP
Q16548	4ZEQ
Q16548	5UUK
Q16548	5UUL
Q16548	5UUP
Q16548	5WHH
Q16548	5WHI
Q16548	6E3I
Q16548	6E3J
Q16548	6MBB
Q16548	6MBC
P13501	1B3A
P13501	1EQT
P13501	1HRJ
P13501	1RTN
P13501	1RTO
P13501	1U4L
P13501	1U4M
P13501	1U4P
P13501	1U4R
P13501	2L9H
P13501	2VXW
P13501	5CMD
P13501	5COY
P13501	5DNF
P13501	5L2U
P13501	5UIW
P13501	6C6D
P13501	6FGP
Q9UIQ6	4P8Q
Q9UIQ6	4PJ6
Q9UIQ6	4Z7I
Q9UIQ6	5C97
Q9UIQ6	5JHQ
Q9UIQ6	5MJ6
P16473	1XUM
P16473	2XWT
P16473	3G04
Q99683	2CLQ
Q99683	3VW6
Q99683	4BF2
Q99683	4BHN
Q99683	4BIB
Q99683	4BIC
Q99683	4BID
Q99683	4BIE
Q99683	5ULM
Q99683	5UOR
Q99683	5UOX
Q99683	5UP3
Q99683	5V19
Q99683	5V24
Q99683	5VIL
Q99683	5VIO
Q99683	6E2M
Q99683	6E2N
Q99683	6E2O
Q99683	6EJL
P55201	2D9E
P55201	2RS9
P55201	2X35
P55201	2X4W
P55201	2X4X
P55201	2X4Y
P55201	3L42
P55201	3MO8
P55201	4LC2
P55201	4QYD
P55201	4QYL
P55201	4UYE
P55201	5C6S
P55201	5C7N
P55201	5C85
P55201	5C87
P55201	5C89
P55201	5D7X
P55201	5DY7
P55201	5DYA
P55201	5DYC
P55201	5E3D
P55201	5E3G
P55201	5EM3
P55201	5EPR
P55201	5EPS
P55201	5EQ1
P55201	5ERC
P55201	5ETB
P55201	5ETD
P55201	5EV9
P55201	5EVA
P55201	5EWC
P55201	5EWD
P55201	5EWH
P55201	5EWV
P55201	5EWW
P55201	5FFV
P55201	5FFW
P55201	5FFY
P55201	5FG4
P55201	5FG5
P55201	5G4R
P55201	5G4S
P55201	5MWG
P55201	5MWH
P55201	5MWZ
P55201	5MYG
P55201	5O4S
P55201	5O4T
P55201	5O55
P55201	5O5A
P55201	5O5F
P55201	5O5H
P55201	5OV8
P55201	5OWA
P55201	5OWB
P55201	5OWE
P55201	5T4U
P55201	5T4V
P55201	6EKQ
O95136	1ZTI
Q92793	1JSP
Q92793	1LIQ
Q92793	1RDT
Q92793	1WO3
Q92793	1WO4
Q92793	1WO5
Q92793	1WO6
Q92793	1WO7
Q92793	1ZOQ
Q92793	2D82
Q92793	2KJE
Q92793	2KWF
Q92793	2L84
Q92793	2L85
Q92793	2LXS
Q92793	2LXT
Q92793	2N1A
Q92793	2RNY
Q92793	3DWY
Q92793	3P1C
Q92793	3P1D
Q92793	3P1E
Q92793	3P1F
Q92793	3SVH
Q92793	4A9K
Q92793	4N3W
Q92793	4N4F
Q92793	4NR4
Q92793	4NR5
Q92793	4NR6
Q92793	4NR7
Q92793	4NYV
Q92793	4NYW
Q92793	4NYX
Q92793	4OUF
Q92793	4TQN
Q92793	4TS8
Q92793	4WHU
Q92793	4YK0
Q92793	5CGP
Q92793	5DBM
Q92793	5EIC
Q92793	5ENG
Q92793	5EP7
Q92793	5GH9
Q92793	5H85
Q92793	5I83
Q92793	5I86
Q92793	5I89
Q92793	5I8B
Q92793	5I8G
Q92793	5J0D
Q92793	5JEM
Q92793	5KTU
Q92793	5KTW
Q92793	5KTX
Q92793	5LPJ
Q92793	5LPL
Q92793	5MME
Q92793	5MMG
Q92793	5MPK
Q92793	5MPN
Q92793	5MPZ
Q92793	5MQE
Q92793	5MQG
Q92793	5MQK
Q92793	5NLK
Q92793	5NRW
Q92793	5NU3
Q92793	5OWK
Q92793	5SVH
Q92793	5TB6
Q92793	5W0E
Q92793	5W0F
Q92793	5W0L
Q92793	5W0Q
Q92793	5XXH
Q92793	6ALB
Q92793	6ALC
Q92793	6AXQ
Q92793	6AY3
Q92793	6AY5
Q92793	6DMK
Q92793	6ES5
Q92793	6ES6
Q92793	6ES7
Q92793	6FQO
Q92793	6FQT
Q92793	6FQU
Q92793	6FR0
Q92793	6FRF
P27694	1EWI
P27694	1FGU
P27694	1JMC
P27694	1L1O
P27694	2B29
P27694	2B3G
P27694	4IJH
P27694	4IJL
P27694	4IPC
P27694	4IPD
P27694	4IPG
P27694	4IPH
P27694	4LUO
P27694	4LUV
P27694	4LUZ
P27694	4LW1
P27694	4LWC
P27694	4NB3
P27694	4O0A
P27694	4R4C
P27694	4R4I
P27694	4R4O
P27694	4R4Q
P27694	4R4T
P27694	5E7N
P27694	5EAY
P27694	5N85
P27694	5N8A
P49862	2QXG
P49862	2QXH
P49862	2QXI
P49862	2QXJ
P49862	3BSQ
P49862	5FAH
P49862	5Y9L
P49862	5YJK
O60741	5U6O
O60741	5U6P
P05981	1O5E
P05981	1O5F
P05981	1P57
P05981	1Z8G
P05981	3T2N
P05981	5CE1
Q9Y570	3C5V
Q9Y570	3C5W
Q9Y210	5YX9
O95372	5SYN
O95372	6BJE
Q9Y239	2B1W
Q9Y239	2DBD
Q9Y239	2NSN
Q9Y239	2NZ7
Q9Y239	4E9M
Q9Y239	4JQW
Q8TE04	2I7N
Q8TE04	3SMP
Q9Y337	2PSX
Q9Y337	2PSY
Q9Y337	6QFE
Q8IXJ6	1J8F
Q8IXJ6	3ZGO
Q8IXJ6	3ZGV
Q8IXJ6	4L3O
Q8IXJ6	4R8M
Q8IXJ6	4RMG
Q8IXJ6	4RMH
Q8IXJ6	4RMI
Q8IXJ6	4RMJ
Q8IXJ6	4X3O
Q8IXJ6	4X3P
Q8IXJ6	4Y6L
Q8IXJ6	4Y6O
Q8IXJ6	4Y6Q
Q8IXJ6	5D7O
Q8IXJ6	5D7P
Q8IXJ6	5D7Q
Q8IXJ6	5DY4
Q8IXJ6	5DY5
Q8IXJ6	5FYQ
Q8IXJ6	5G4C
Q8IXJ6	5-Mar
Q8IXJ6	5MAT
Q8IXJ6	5Y0Z
Q8IXJ6	5Y5N
Q8IXJ6	5YQL
Q8IXJ6	5YQM
Q8IXJ6	5YQN
Q8IXJ6	5YQO
Q96RI0	2ZPK
Q96RI0	3QDZ
Q9NZJ5	4G31
Q9NZJ5	4G34
Q9NZJ5	4M7I
Q9NZJ5	4X7H
Q9NZJ5	4X7J
Q9NZJ5	4X7K
Q9NZJ5	4X7L
Q9NZJ5	4X7N
Q9NZJ5	4X7O
Q9NZJ5	4YZS
Q9NZJ5	5SV7
Q6P988	4UYU
Q6P988	4UYW
Q6P988	4UYZ
Q6P988	4UZ1
Q6P988	4UZ5
Q6P988	4UZ6
Q6P988	4UZ7
Q6P988	4UZ9
Q6P988	4UZA
Q6P988	4UZL
Q6P988	4UZQ
Q6P988	4WBH
Q6P988	6R8P
Q6P988	6R8Q
Q6P988	6R8R
P36639	1IRY
P36639	3Q93
P36639	3WHW
P36639	3ZR0
P36639	3ZR1
P36639	4C9W
P36639	4C9X
P36639	4N1T
P36639	4N1U
P36639	5ANS
P36639	5ANT
P36639	5ANU
P36639	5ANV
P36639	5ANW
P36639	5FSI
P36639	5FSK
P36639	5FSL
P36639	5FSM
P36639	5FSN
P36639	5FSO
P36639	5GHI
P36639	5GHJ
P36639	5GHM
P36639	5GHN
P36639	5GHO
P36639	5GHP
P36639	5GHQ
P36639	5NGR
P36639	5NGS
P36639	5NGT
P36639	5NHY
P36639	5OTM
P36639	5WS7
P36639	6AA3
P36639	6AA4
P36639	6AA5
P36639	6EQ2
P36639	6EQ3
P36639	6EQ4
P36639	6EQ5
P36639	6EQ6
P36639	6EQ7
P36639	6F1X
P36639	6F20
P36639	6F22
P36639	6F23
P36639	6GLE
P36639	6GLF
P36639	6GLG
P36639	6GLH
P36639	6GLI
P36639	6GLJ
P36639	6GLK
P36639	6GLL
P36639	6GLM
P36639	6GLN
P36639	6GLO
P36639	6GLP
P36639	6GLQ
P36639	6GLR
P36639	6GLS
P36639	6GLT
P36639	6GLU
P36639	6GLV
P36639	6IJY
P36639	6ILI
O60885	2I8N
O60885	2LSP
O60885	2MJV
O60885	2N3K
O60885	2NCZ
O60885	2ND0
O60885	2ND1
O60885	2NNU
O60885	2OSS
O60885	2OUO
O60885	2YEL
O60885	2YEM
O60885	3MXF
O60885	3P5O
O60885	3SVF
O60885	3SVG
O60885	3U5J
O60885	3U5K
O60885	3U5L
O60885	3UVW
O60885	3UVX
O60885	3UVY
O60885	3UW9
O60885	3ZYU
O60885	4A9L
O60885	4BJX
O60885	4BW1
O60885	4BW2
O60885	4BW3
O60885	4BW4
O60885	4C66
O60885	4C67
O60885	4CFK
O60885	4CFL
O60885	4CL9
O60885	4CLB
O60885	4DON
O60885	4.00E+96
O60885	4F3I
O60885	4GPJ
O60885	4HBV
O60885	4HBW
O60885	4HBX
O60885	4HBY
O60885	4HXK
O60885	4HXL
O60885	4HXM
O60885	4HXN
O60885	4HXO
O60885	4HXP
O60885	4HXR
O60885	4HXS
O60885	4IOO
O60885	4IOQ
O60885	4IOR
O60885	4J0R
O60885	4J0S
O60885	4J3I
O60885	4KV1
O60885	4KV4
O60885	4LR6
O60885	4LRG
O60885	4LYI
O60885	4LYS
O60885	4LYW
O60885	4LZR
O60885	4LZS
O60885	4MEN
O60885	4MEO
O60885	4MEP
O60885	4MEQ
O60885	4MR3
O60885	4MR4
O60885	4NQM
O60885	4NR8
O60885	4NUC
O60885	4NUD
O60885	4NUE
O60885	4O70
O60885	4O71
O60885	4O72
O60885	4O74
O60885	4O75
O60885	4O76
O60885	4O77
O60885	4O78
O60885	4O7A
O60885	4O7B
O60885	4O7C
O60885	4O7E
O60885	4O7F
O60885	4OGI
O60885	4OGJ
O60885	4PCE
O60885	4PCI
O60885	4PS5
O60885	4QB3
O60885	4QR3
O60885	4QR4
O60885	4QR5
O60885	4QZS
O60885	4UIX
O60885	4UIY
O60885	4UIZ
O60885	4UYD
O60885	4WHW
O60885	4WIV
O60885	4X2I
O60885	4XY9
O60885	4XYA
O60885	4YH3
O60885	4YH4
O60885	4Z1Q
O60885	4Z1S
O60885	4Z93
O60885	4ZC9
O60885	4ZW1
O60885	5A5S
O60885	5A85
O60885	5ACY
O60885	5AD2
O60885	5AD3
O60885	5BT4
O60885	5CFW
O60885	5COI
O60885	5CP5
O60885	5CPE
O60885	5CQT
O60885	5CRM
O60885	5CRZ
O60885	5CS8
O60885	5CTL
O60885	5CY9
O60885	5D0C
O60885	5D24
O60885	5D25
O60885	5D26
O60885	5D3H
O60885	5D3J
O60885	5D3L
O60885	5D3N
O60885	5D3P
O60885	5D3R
O60885	5D3S
O60885	5D3T
O60885	5DLX
O60885	5DLZ
O60885	5DW2
O60885	5DX4
O60885	5E0R
O60885	5EGU
O60885	5EI4
O60885	5EIS
O60885	5F5Z
O60885	5F60
O60885	5F61
O60885	5F62
O60885	5F63
O60885	5FBX
O60885	5H21
O60885	5HCL
O60885	5HLS
O60885	5HM0
O60885	5HQ5
O60885	5HQ6
O60885	5HQ7
O60885	5I80
O60885	5I88
O60885	5IGK
O60885	5JWM
O60885	5KDH
O60885	5KHM
O60885	5KJ0
O60885	5KU3
O60885	5LJ1
O60885	5LJ2
O60885	5LRQ
O60885	5LUU
O60885	5M39
O60885	5M3A
O60885	5MKZ
O60885	5MLI
O60885	5N2M
O60885	5NNC
O60885	5NND
O60885	5NNE
O60885	5NNF
O60885	5NNG
O60885	5O97
O60885	5OVB
O60885	5OWM
O60885	5OWW
O60885	5T35
O60885	5TI2
O60885	5TI3
O60885	5TI4
O60885	5TI5
O60885	5TI6
O60885	5TI7
O60885	5U28
O60885	5U2C
O60885	5U2E
O60885	5U2F
O60885	5UEO
O60885	5UEP
O60885	5UEQ
O60885	5UER
O60885	5UES
O60885	5UET
O60885	5UEU
O60885	5UEV
O60885	5UEX
O60885	5UEY
O60885	5UEZ
O60885	5UF0
O60885	5ULA
O60885	5UOO
O60885	5UVS
O60885	5UVT
O60885	5UVU
O60885	5UVV
O60885	5UVW
O60885	5UVX
O60885	5UVY
O60885	5UVZ
O60885	5V67
O60885	5VBO
O60885	5VBP
O60885	5VOM
O60885	5VZS
O60885	5W55
O60885	5WA5
O60885	5WMA
O60885	5WMD
O60885	5WMG
O60885	5WUU
O60885	5XHY
O60885	5XI2
O60885	5XI3
O60885	5XI4
O60885	5Y1Y
O60885	5Y8C
O60885	5Y8W
O60885	5Y8Y
O60885	5Y8Z
O60885	5Y93
O60885	5Y94
O60885	5YOU
O60885	5YOV
O60885	5YQX
O60885	5Z1R
O60885	5Z1S
O60885	5Z1T
O60885	5Z5T
O60885	5Z5U
O60885	5Z5V
O60885	5Z8G
O60885	5Z8R
O60885	5Z8Z
O60885	5Z90
O60885	5Z9C
O60885	5Z9K
O60885	6AFR
O60885	6BN7
O60885	6BN8
O60885	6BN9
O60885	6BNB
O60885	6BNH
O60885	6BOY
O60885	6C7Q
O60885	6C7R
O60885	6CD4
O60885	6CD5
O60885	6CIS
O60885	6CIY
O60885	6CJ1
O60885	6CJ2
O60885	6CKR
O60885	6CKS
O60885	6CZU
O60885	6CZV
O60885	6DJC
O60885	6DL2
O60885	6DMJ
O60885	6DML
O60885	6DNE
O60885	6E4A
O60885	6FFD
O60885	6FNX
O60885	6FO5
O60885	6FSY
O60885	6FT3
O60885	6FT4
O60885	6G0O
O60885	6G0P
O60885	6G0Q
O60885	6G0R
O60885	6G0S
O60885	6HDQ
O60885	6MAU
O60885	6MNL
O60885	6Q3Y
O60885	6Q3Z
Q13535	5YZ0
Q09472	1L3E
Q09472	1P4Q
Q09472	2K8F
Q09472	2MH0
Q09472	2MZD
Q09472	3BIY
Q09472	3I3J
Q09472	3IO2
Q09472	3P57
Q09472	3T92
Q09472	4BHW
Q09472	4PZR
Q09472	4PZS
Q09472	4PZT
Q09472	5BT3
Q09472	5KJ2
Q09472	5LKT
Q09472	5LKU
Q09472	5LKX
Q09472	5LKZ
Q09472	5LPK
Q09472	5LPM
Q09472	5NU5
Q09472	5XZC
Q09472	5XZS
Q09472	6DS6
Q09472	6FGN
Q09472	6FGS
Q09472	6GYR
Q09472	6GYT
Q12772	1UKL
P01137	1KLA
P01137	1KLC
P01137	1KLD
P01137	3KFD
P01137	4KV5
P01137	5FFO
P01137	5VQP
Q92934	1G5J
P16278	3THC
P16278	3THD
P16278	3WEZ
P16278	3WF0
P16278	3WF1
P16278	3WF2
P16278	3WF3
P16278	3WF4
Q9UBU3	1P7X
P50336	3NKS
P50336	4IVM
P50336	4IVO
Q9BPX1	1YDE
Q9BPX1	5EN4
Q9BPX1	5HS6
Q9BPX1	5ICM
Q9BPX1	5ICS
Q9BPX1	5JS6
Q9BPX1	5JSF
Q9BPX1	5L7T
Q9BPX1	5L7W
Q9BPX1	5L7Y
Q9BPX1	5O42
Q9BPX1	5O43
Q9BPX1	5O6O
Q9BPX1	5O6X
Q9BPX1	5O6Z
Q9BPX1	5O72
Q9BPX1	5O7C
Q9BPX1	6EMM
Q9BPX1	6FFB
Q9BPX1	6G4L
Q9BPX1	6GBT
P49281	5F0L
P49281	5F0M
P49281	5F0P
P20393	1A6Y
P20393	1EF6
P20393	1GA5
P20393	1HLZ
P20393	3N00
P29375	2JXJ
P29375	2KGG
P29375	2KGI
P29375	3GL6
P29375	5C11
P29375	5CEH
P29375	5E6H
P29375	5ISL
P29375	5IVB
P29375	5IVC
P29375	5IVE
P29375	5IVF
P29375	5IVJ
P29375	5IVV
P29375	5IVY
P29375	5IW0
P29375	5IWF
P29375	5K4L
P29375	5V9P
P29375	5V9T
P29375	6BGU
P29375	6BGV
P29375	6BGW
P29375	6BGX
P29375	6BGY
P29375	6BGZ
P29375	6BH0
P29375	6BH1
P29375	6BH2
P29375	6BH3
P29375	6BH4
P29375	6BH5
P29375	6DQ4
P29375	6DQ5
P29375	6DQ6
P29375	6DQ8
P29375	6DQ9
P29375	6DQA
P29375	6DQB
P56373	5SVJ
P56373	5SVK
P56373	5SVL
P56373	5SVM
P56373	5SVP
P56373	5SVQ
P56373	5SVR
P56373	5SVS
P56373	5SVT
P56373	5YVE
P51570	1WUU
P51570	1YH7
P51570	6Q3W
P51570	6Q8Z
P51570	6Q90
P51570	6Q91
P51570	6QJE
Q9UDY8	2G7R
Q9UDY8	3BFO
Q9UDY8	3K0W
Q9UDY8	3UO8
Q9UDY8	3UOA
Q9UDY8	3V4O
Q9UDY8	3V55
Q9UDY8	4I1P
Q9UDY8	4I1R
Q9UDY8	6F7I
Q9UDY8	6GK2
Q9UDY8	6H4A
P06730	1IPB
P06730	1IPC
P06730	1WKW
P06730	2GPQ
P06730	2V8W
P06730	2V8X
P06730	2V8Y
P06730	2W97
P06730	3AM7
P06730	3TF2
P06730	3U7X
P06730	4AZA
P06730	4BEA
P06730	4DT6
P06730	4DUM
P06730	4TPW
P06730	4TQB
P06730	4TQC
P06730	4UED
P06730	5EHC
P06730	5EI3
P06730	5EIR
P06730	5EKV
P06730	5GW6
P06730	5T46
P06730	5ZJY
P06730	5ZJZ
P06730	5ZK5
P06730	5ZK7
P06730	5ZK9
P06730	5ZML
Q9Y3Q4	2MNG
Q9Y3Q4	3OTF
Q9Y3Q4	3U11
Q9Y3Q4	4HBN
Q9Y3Q4	4KL1
Q9Y3Q4	4NVP
Q9Y3Q4	6GYN
Q9Y3Q4	6GYO
P11413	1QKI
P11413	2BH9
P11413	2BHL
P11413	5UKW
P11413	6.00E+07
P11413	6.00E+08
O43865	3MTG
Q96CA5	1OXN
Q96CA5	1OXQ
Q96CA5	1OY7
Q96CA5	1TW6
Q96CA5	2I3H
Q96CA5	2I3I
Q96CA5	3F7G
Q96CA5	3F7H
Q96CA5	3F7I
Q96CA5	3GT9
Q96CA5	3GTA
Q96CA5	3UW5
Q96CA5	4AUQ
Q02083	6DXW
Q02083	6DXX
P34947	4TNB
P34947	4TND
P42677	4UG0
P42677	4V6X
P42677	5A2Q
P42677	5AJ0
P42677	5FLX
P42677	5LKS
P42677	5OA3
P42677	5T2C
P42677	5VYC
P42677	6EK0
P42677	6FEC
P42677	6G18
P42677	6G4S
P42677	6G4W
P42677	6G51
P42677	6G53
P42677	6G5H
P42677	6G5I
P42677	6QZP
Q9UBC3	3FLG
Q9UBC3	3QKJ
Q9UBC3	5CIU
Q9UBC3	5NR3
Q9UBC3	5NRR
Q9UBC3	5NRS
Q9UBC3	5NRV
Q9UBC3	5NV0
Q9UBC3	5NV2
Q9UBC3	5NV7
Q9UBC3	5NVO
P35414	2LOT
P35414	2LOU
P35414	2LOV
P35414	2LOW
P35414	5VBL
Q93009	1NB8
Q93009	1NBF
Q93009	1YY6
Q93009	1YZE
Q93009	2F1W
Q93009	2F1X
Q93009	2F1Y
Q93009	2F1Z
Q93009	2FOJ
Q93009	2FOO
Q93009	2FOP
Q93009	2KVR
Q93009	2XXN
Q93009	2YLM
Q93009	3MQR
Q93009	3MQS
Q93009	4JJQ
Q93009	4KG9
Q93009	4M5W
Q93009	4M5X
Q93009	4PYZ
Q93009	4WPH
Q93009	4WPI
Q93009	4YOC
Q93009	4YSI
Q93009	4Z96
Q93009	4Z97
Q93009	5C56
Q93009	5C6D
Q93009	5FWI
Q93009	5GG4
Q93009	5J7T
Q93009	5JTJ
Q93009	5JTV
Q93009	5KYB
Q93009	5KYC
Q93009	5KYD
Q93009	5KYE
Q93009	5KYF
Q93009	5N9R
Q93009	5N9T
Q93009	5NGE
Q93009	5NGF
Q93009	5UQV
Q93009	5UQX
Q93009	5VS6
Q93009	5VSB
Q93009	5VSK
Q93009	5WHC
Q93009	6F5H
B2RXH2	2W2I
Q9NUW8	1JY1
Q9NUW8	1MU7
Q9NUW8	1MU9
Q9NUW8	1NOP
Q9NUW8	1QZQ
Q9NUW8	1RFF
Q9NUW8	1RFI
Q9NUW8	1RG1
Q9NUW8	1RG2
Q9NUW8	1RGT
Q9NUW8	1RGU
Q9NUW8	1RH0
Q9NUW8	5NW9
Q9NUW8	5NWA
Q8TEK3	1NW3
Q8TEK3	2MV7
Q8TEK3	3QOW
Q8TEK3	3QOX
Q8TEK3	3SR4
Q8TEK3	3SX0
Q8TEK3	3UWP
Q8TEK3	4EK9
Q8TEK3	4EKG
Q8TEK3	4EKI
Q8TEK3	4EQZ
Q8TEK3	4ER0
Q8TEK3	4ER3
Q8TEK3	4ER5
Q8TEK3	4ER6
Q8TEK3	4ER7
Q8TEK3	4HRA
Q8TEK3	4WVL
Q8TEK3	5DRT
Q8TEK3	5DRY
Q8TEK3	5DSX
Q8TEK3	5DT2
Q8TEK3	5DTM
Q8TEK3	5DTQ
Q8TEK3	5DTR
Q8TEK3	5JUW
Q8TEK3	5MVS
Q8TEK3	5MW3
Q8TEK3	5MW4
Q8TEK3	6J99
Q8TEK3	6JM9
Q8TEK3	6JMA
Q8TEK3	6NJ9
Q8TEK3	6NN6
Q8TEK3	6NOG
Q8TEK3	6NQA
Q8TEK3	6O96
P10619	1IVY
P10619	3BP4
P10619	3BP7
P10619	3BXN
P10619	4AZ0
P10619	4AZ3
P10619	4CI9
P10619	4CIA
P10619	4CIB
P10619	4MWS
P10619	4MWT
P51686	5LWE
P78368	2C47
Q03405	1YWH
Q03405	2FD6
Q03405	2I9B
Q03405	3BT1
Q03405	3BT2
Q03405	3U73
Q03405	3U74
Q03405	4K24
Q03405	4QTI
P00746	1BIO
P00746	1DFP
P00746	1DIC
